"proc__SID","proc__freq","proc__hourBlock","proc__day","proc__beepvar","personality__A_rude","personality__E_quiet","personality__C_lazy","personality__N_relaxed","personality__N_depressed","personality__E_outgoing","personality__A_kind","personality__C_reliable","personality__N_worried","personality__authentic","personality__self_esteem","personality__happy","personality__lonely","personality__posEmo","personality__negEmo","situation__stayHome","situation__studied","situation__music","situation__passFacebook","situation__actFacebook","situation__sick","situation__actService","situation__phone","situation__video","situation__class"
23,43,4,12,48,1,1,4,5,1,5,4,5,2,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
23,43,4,11,44,1,2,3,4,1,4,4,5,1,5,4,4,1,NA,NA,1,0,1,0,0,0,0,0,0,0
23,43,4,10,40,1,2,1,4,1,4,4,5,1,5,4,5,1,NA,NA,1,1,0,0,1,1,0,0,0,0
23,43,4,9,36,1,5,1,5,1,1,4,5,1,5,4,4,1,NA,NA,1,1,1,0,0,0,0,0,0,0
23,43,4,7,28,1,3,1,3,1,4,3,5,2,3,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
78,6,4,5,20,1,3,3,5,1,4,4,4,1,4,4,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
23,43,4,6,24,2,3,4,5,1,5,4,3,1,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
74,43,4,13,52,NA,5,5,4,1,1,NA,3,2,3,3,4,1,NA,NA,1,0,0,0,0,0,0,0,1,0
56,33,4,13,52,1,1,3,1,2,4,3,3,5,3,3,3,1,NA,NA,0,1,0,0,0,0,0,0,0,0
80,30,4,9,36,2,3,2,3,2,2,4,5,2,4,2,3,3,NA,NA,0,1,1,0,0,0,0,0,0,0
85,25,4,5,20,4,2,4,4,1,4,3,4,3,5,4,4,1,NA,NA,0,0,0,1,0,0,1,1,0,0
23,43,4,5,20,1,3,3,4,1,4,4,5,2,3,3,4,1,NA,NA,0,0,1,0,0,0,1,0,0,0
80,30,4,8,32,2,3,3,4,4,3,4,3,4,4,3,3,3,NA,NA,1,1,0,0,0,1,1,0,0,0
74,43,4,12,48,NA,5,5,5,1,1,NA,3,2,3,3,5,1,NA,NA,1,0,0,0,0,0,0,0,1,0
56,33,4,12,48,1,1,3,3,1,4,3,3,3,3,4,4,1,NA,NA,0,0,0,0,1,0,0,0,0,0
80,30,4,7,28,2,2,2,4,2,3,4,5,2,4,3,4,3,NA,NA,1,0,0,0,0,0,1,0,0,0
68,14,4,11,44,1,2,1,5,1,5,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
23,43,4,4,16,1,4,1,3,1,1,4,3,2,4,3,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
56,33,4,11,44,1,1,3,3,1,4,3,3,3,3,2,5,1,NA,NA,0,1,1,1,0,0,0,0,0,0
85,25,4,4,16,3,3,4,4,2,5,5,4,3,4,5,5,1,NA,NA,0,0,0,1,0,0,1,0,0,0
74,43,4,11,44,1,5,1,2,1,1,4,3,2,5,3,2,1,NA,NA,0,1,0,1,0,0,0,0,0,0
80,30,4,6,24,3,3,3,1,5,1,3,1,5,4,1,1,5,NA,NA,1,0,0,0,0,0,0,0,0,0
71,25,4,9,36,1,1,1,5,1,5,5,5,1,5,4,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
64,34,4,12,48,2,1,4,3,2,4,3,3,4,4,2,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
74,43,4,10,40,1,5,1,2,2,1,3,3,2,3,3,2,1,NA,NA,0,1,0,1,0,0,0,1,0,0
85,25,4,3,12,3,2,4,4,2,4,NA,4,2,4,3,3,1,NA,NA,0,0,0,1,0,0,1,0,0,0
56,33,4,10,40,1,3,2,3,1,2,3,3,4,3,2,3,1,NA,NA,1,0,0,0,1,0,0,0,0,0
23,43,4,3,12,1,4,1,4,1,3,4,1,2,1,3,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
85,25,4,2,8,3,3,2,3,3,3,4,4,3,3,2,2,3,NA,NA,0,0,0,0,0,0,1,0,0,0
80,30,4,5,20,2,4,3,2,5,3,4,2,5,3,1,2,5,NA,NA,1,1,1,1,1,1,0,0,0,0
56,33,4,9,36,1,2,5,5,1,3,4,3,1,3,3,4,1,NA,NA,1,0,0,0,1,0,0,0,1,0
74,43,4,9,36,1,5,1,2,2,1,3,3,2,3,3,1,2,NA,NA,0,1,0,1,0,0,0,0,0,0
83,5,4,2,8,1,3,2,5,1,5,5,5,1,5,5,5,1,NA,NA,1,0,0,0,0,0,1,0,1,0
23,43,4,1,4,1,5,1,4,2,3,4,5,1,4,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
74,43,4,8,32,1,5,1,3,2,1,NA,3,3,5,3,2,2,NA,NA,1,1,0,0,0,0,0,1,0,0
80,30,4,4,16,1,5,2,2,3,3,4,5,3,4,2,2,5,NA,NA,0,1,1,0,0,0,0,0,0,0
85,25,4,1,4,2,3,4,2,2,4,3,5,1,4,4,4,3,NA,NA,0,0,0,1,0,0,1,0,0,0
71,25,4,6,24,1,5,1,2,3,1,5,5,5,3,2,2,3,NA,NA,1,1,1,0,0,0,0,0,0,0
80,30,4,3,12,2,3,2,3,3,3,4,4,4,3,2,3,4,NA,NA,1,0,0,0,0,0,1,0,0,0
74,43,4,7,28,1,4,1,3,1,3,4,3,2,4,3,3,1,NA,NA,0,1,0,1,0,0,0,0,0,0
56,33,4,7,28,1,1,3,5,1,5,4,5,1,5,4,5,1,NA,NA,0,1,0,0,1,0,0,0,0,0
64,34,4,9,36,2,3,3,3,3,3,4,3,3,3,3,3,2,NA,NA,1,0,0,0,0,0,0,0,1,0
74,43,4,6,24,1,5,1,4,1,1,3,3,2,4,3,3,1,NA,NA,0,1,0,1,0,0,0,0,0,0
80,30,4,2,8,2,2,1,3,2,3,4,5,3,4,3,4,2,NA,NA,1,1,0,0,1,0,1,0,0,0
64,34,4,8,32,2,2,4,3,2,4,4,3,2,3,3,4,2,NA,NA,0,0,0,0,0,0,1,0,0,0
56,33,4,6,24,1,1,3,5,1,5,3,4,1,5,3,5,1,NA,NA,1,1,1,1,0,0,0,0,0,0
80,30,4,1,4,2,2,3,3,2,2,4,2,2,4,3,3,2,NA,NA,1,0,0,0,0,0,1,0,0,0
74,43,4,5,20,1,2,1,5,1,5,5,3,1,5,4,5,1,NA,NA,1,0,0,0,0,0,0,1,0,0
56,33,4,5,20,1,2,3,1,1,2,1,1,5,2,1,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0
64,34,4,7,28,2,2,3,2,2,4,2,2,5,3,3,2,2,NA,NA,0,1,0,0,0,0,0,0,0,0
64,34,4,6,24,2,2,2,2,2,3,3,3,4,3,3,3,2,NA,NA,1,1,1,1,0,0,0,0,0,0
68,14,4,4,16,1,5,2,3,2,2,4,3,3,3,3,2,2,NA,NA,0,1,0,1,0,0,0,0,0,0
74,43,4,4,16,1,3,1,4,1,3,5,4,1,5,3,4,1,NA,NA,1,1,0,0,0,0,0,1,0,0
56,33,4,4,16,1,3,2,1,3,5,4,3,5,3,2,1,1,NA,NA,0,1,0,0,0,0,0,0,0,0
71,25,4,3,12,1,1,1,3,2,5,3,5,5,5,3,4,1,NA,NA,1,1,0,0,0,0,0,0,0,0
79,8,4,6,24,1,1,1,4,1,5,5,4,3,4,5,4,1,NA,NA,0,0,0,1,0,0,1,0,1,0
69,11,4,5,20,2,3,3,5,1,5,5,5,1,5,5,5,1,NA,NA,1,0,0,0,0,1,0,0,1,0
71,25,4,2,8,1,3,1,2,4,3,3,5,5,4,2,2,1,NA,NA,0,1,0,0,0,1,1,0,0,0
64,34,4,5,20,3,2,2,3,2,4,2,3,2,3,3,4,2,NA,NA,0,1,0,0,0,0,0,0,0,0
74,43,4,3,12,1,5,1,3,1,1,3,3,3,3,3,2,1,NA,NA,0,1,0,0,0,0,0,0,0,0
68,14,4,3,12,1,1,3,5,1,5,4,4,1,5,5,5,1,NA,NA,0,1,0,0,0,0,0,0,0,0
74,43,4,2,8,1,1,1,5,1,3,4,3,1,5,4,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
64,34,4,4,16,NA,5,3,3,2,1,NA,3,4,3,3,2,4,NA,NA,0,1,0,0,0,0,0,0,0,0
71,25,4,1,4,1,1,4,2,1,5,4,5,4,5,3,5,1,NA,NA,1,1,1,0,0,1,0,0,0,0
69,11,4,3,12,1,1,1,5,1,5,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,1,0,0,0
64,34,4,3,12,2,3,4,4,2,2,3,3,2,3,3,4,2,NA,NA,0,0,1,0,0,0,0,0,0,0
64,34,4,2,8,3,2,2,2,3,4,3,4,4,3,3,2,2,NA,NA,0,1,1,0,0,0,1,0,0,0
57,26,4,13,52,1,4,5,4,1,2,3,3,1,2,3,4,1,NA,NA,0,0,1,0,0,0,0,0,0,0
69,11,4,1,4,3,1,2,3,1,5,3,4,2,5,5,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
64,34,4,1,4,2,3,4,5,2,2,2,3,3,4,3,3,2,NA,NA,1,0,1,1,0,0,0,0,1,0
52,38,4,14,56,2,4,2,2,2,2,3,3,3,3,3,3,3,NA,NA,0,1,0,1,0,1,0,0,0,0
59,27,4,13,52,1,1,5,5,1,5,5,5,1,5,5,5,1,NA,NA,1,0,1,0,1,0,0,0,1,0
52,38,4,13,52,2,4,3,4,2,2,3,4,2,3,4,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
52,38,4,12,48,1,2,3,4,2,3,3,4,2,4,4,4,2,NA,NA,1,0,1,0,0,0,0,0,1,0
57,26,4,5,20,1,1,1,5,1,5,5,5,1,5,5,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
62,27,4,8,32,1,3,4,4,2,2,4,4,2,4,4,4,2,NA,NA,1,0,0,0,0,0,0,0,1,0
45,44,4,12,48,2,5,2,4,2,2,4,4,2,4,4,4,3,NA,NA,0,1,1,0,0,0,0,0,0,0
52,38,4,8,32,2,2,2,5,1,4,4,4,1,5,4,5,1,NA,NA,1,0,1,0,0,0,0,0,0,0
12,26,4,8,32,2,2,4,3,2,3,2,4,2,4,3,3,2,NA,NA,1,0,0,0,0,0,0,0,1,0
51,45,4,12,48,1,5,3,3,1,1,5,3,2,3,3,3,1,NA,NA,0,1,0,0,0,0,0,0,0,0
70,18,4,4,16,1,2,2,2,1,5,5,5,1,4,4,3,1,NA,NA,0,0,0,0,0,1,1,0,0,0
59,27,4,8,32,1,5,1,5,1,1,3,5,1,5,5,4,1,NA,NA,0,1,1,0,0,0,0,0,0,0
53,36,4,12,48,2,2,3,4,2,4,4,4,2,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
45,44,4,11,44,2,1,3,5,1,5,4,4,1,4,4,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
62,27,4,7,28,1,2,2,4,2,4,5,4,2,4,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
52,38,4,7,28,1,3,3,5,1,2,3,4,1,4,4,4,2,NA,NA,1,0,1,1,1,0,0,0,0,0
70,18,4,3,12,1,2,1,4,1,5,4,5,1,5,5,4,1,NA,NA,1,0,0,0,0,1,0,0,0,0
57,26,4,4,16,4,4,4,2,3,2,3,2,4,4,2,3,4,NA,NA,1,0,0,0,0,0,0,0,0,0
12,26,4,7,28,3,3,3,4,2,3,3,4,2,4,4,4,1,NA,NA,1,0,0,1,0,0,0,0,1,0
53,36,4,11,44,1,2,2,4,2,4,5,4,1,4,4,4,2,NA,NA,0,0,0,0,0,0,1,0,0,0
59,27,4,7,28,1,4,1,3,1,2,3,5,2,5,3,4,1,NA,NA,1,0,0,0,0,0,0,0,0,0
61,34,4,11,44,2,1,2,3,2,3,3,4,1,3,4,3,2,NA,NA,0,0,0,0,0,0,0,0,0,1
51,45,4,11,44,2,5,3,4,1,2,4,4,1,5,4,4,1,NA,NA,0,1,1,1,0,0,0,0,0,1
54,45,4,11,44,1,3,2,5,1,4,4,5,1,5,5,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
60,33,4,11,44,1,3,3,3,2,3,5,5,1,5,5,5,1,NA,NA,0,0,1,0,0,0,1,0,0,0
73,11,4,3,12,2,3,3,4,2,3,4,5,2,4,4,4,1,NA,NA,1,0,0,0,0,0,0,0,0,0
52,38,4,6,24,2,2,2,3,1,4,4,4,1,4,4,4,1,NA,NA,1,0,0,1,0,0,0,0,0,0
57,26,4,3,12,2,4,3,4,2,3,4,4,2,2,3,3,3,NA,NA,0,0,0,0,0,0,0,0,1,0
44,41,4,13,52,1,3,3,4,1,4,3,3,3,4,4,4,1,NA,NA,1,0,0,1,0,1,1,0,0,0
47,23,4,9,36,NA,4,3,3,2,1,NA,3,1,3,3,3,4,NA,NA,1,1,1,1,1,0,0,0,0,0
12,26,4,6,24,NA,3,4,1,5,1,NA,2,5,5,1,1,4,NA,NA,1,0,0,0,0,0,0,0,0,0
70,18,4,2,8,1,1,1,5,1,5,4,5,1,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
54,45,4,10,40,1,1,1,3,1,5,4,5,1,5,5,5,1,NA,NA,0,1,1,0,0,0,0,0,0,1
51,45,4,10,40,2,3,2,3,2,3,4,3,3,3,3,3,1,NA,NA,0,1,0,0,0,0,1,0,0,0
53,36,4,10,40,1,2,3,4,2,4,4,4,2,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
60,33,4,10,40,1,3,1,3,2,4,5,4,2,5,4,5,2,NA,NA,0,1,1,1,1,1,1,1,0,0
45,44,4,10,40,NA,5,3,3,4,1,NA,4,3,3,2,2,5,NA,NA,1,0,0,0,1,0,1,0,0,0
54,45,4,9,36,1,3,1,5,1,5,5,5,1,5,5,5,1,NA,NA,0,0,0,0,0,1,0,0,1,0
52,38,4,5,20,2,2,2,4,1,3,4,4,2,4,3,4,1,NA,NA,0,0,0,0,0,0,1,0,0,0
12,26,4,5,20,2,1,2,5,1,5,4,4,2,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
44,41,4,12,48,1,1,3,5,1,5,4,3,3,4,5,5,1,NA,NA,0,0,0,0,0,1,1,0,0,0
73,11,4,2,8,1,2,2,2,1,3,4,5,2,4,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
70,18,4,1,4,NA,5,3,5,1,2,NA,4,1,5,3,4,1,NA,NA,1,0,0,1,0,1,0,0,1,0
57,26,4,2,8,1,3,5,5,1,3,4,3,1,3,4,4,2,NA,NA,1,1,1,0,1,0,0,0,1,0
62,27,4,5,20,NA,5,4,5,2,1,NA,2,2,3,3,3,1,NA,NA,0,0,0,0,0,0,0,0,1,0
61,34,4,9,36,2,2,4,4,1,4,4,4,1,4,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
45,44,4,9,36,2,1,4,5,2,4,4,4,2,4,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
47,23,4,8,32,1,3,3,3,2,4,4,4,2,3,4,3,1,NA,NA,1,1,1,0,0,0,0,0,0,0
72,12,4,2,8,2,1,1,2,1,4,3,4,4,4,4,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
59,27,4,5,20,1,4,1,2,1,3,3,5,2,5,4,4,1,NA,NA,1,1,1,0,0,0,0,0,0,0
51,45,4,9,36,2,2,3,5,1,4,4,5,1,5,4,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
62,27,4,4,16,1,4,4,5,1,2,4,4,1,4,4,5,2,NA,NA,0,0,0,0,0,0,0,0,1,0
57,26,4,1,4,2,2,4,5,1,5,4,3,1,4,5,5,1,NA,NA,0,0,0,0,0,0,1,0,0,0
44,41,4,11,44,1,5,3,5,1,1,3,5,2,5,4,4,1,NA,NA,0,0,0,0,0,0,0,0,1,0
12,26,4,4,16,2,2,3,4,2,5,3,4,2,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
52,38,4,4,16,2,2,2,4,1,4,3,4,2,4,4,4,1,NA,NA,0,0,1,0,0,0,1,0,0,0
45,44,4,8,32,3,2,3,4,1,5,3,4,1,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
59,27,4,4,16,1,1,4,5,1,5,5,5,1,5,5,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
61,34,4,8,32,1,1,4,5,1,4,3,4,1,5,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
73,11,4,1,4,1,2,2,4,2,5,4,4,1,5,4,4,2,NA,NA,0,0,1,1,0,0,1,1,1,0
51,45,4,8,32,1,3,4,5,1,4,5,5,1,5,5,5,1,NA,NA,0,0,0,1,0,0,0,0,0,0
72,12,4,1,4,2,1,1,1,3,4,4,5,5,3,4,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
54,45,4,8,32,1,2,1,5,1,5,5,5,1,5,5,5,1,NA,NA,0,0,1,0,1,1,0,0,0,0
18,36,4,10,40,1,2,2,5,1,4,4,4,1,4,4,5,1,NA,NA,1,0,0,0,0,0,0,0,0,0
45,44,4,7,28,1,5,1,2,2,1,4,4,3,5,3,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0
47,23,4,6,24,1,5,1,2,3,1,3,4,2,3,3,2,3,NA,NA,0,0,0,0,0,0,0,0,0,1
60,33,4,7,28,2,1,1,4,1,5,4,5,3,5,5,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
52,38,4,3,12,2,2,3,3,1,4,4,3,3,4,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
12,26,4,3,12,2,4,4,3,5,2,3,3,3,2,1,2,3,NA,NA,0,0,1,1,0,1,0,0,0,0
53,36,4,7,28,2,3,2,4,2,4,4,4,2,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
54,45,4,7,28,NA,5,2,5,1,2,NA,3,1,3,5,4,1,NA,NA,1,0,1,0,0,1,0,0,0,0
51,45,4,7,28,1,4,2,5,1,4,5,5,1,5,4,5,1,NA,NA,0,1,1,1,0,0,0,0,0,0
54,45,4,6,24,1,1,1,3,1,5,5,4,1,5,5,5,1,NA,NA,0,0,0,0,0,1,0,0,0,0
12,26,4,2,8,2,2,3,2,2,4,3,4,2,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
44,41,4,9,36,2,2,4,3,3,4,4,4,3,3,4,3,2,NA,NA,0,1,0,1,0,1,1,0,0,0
48,38,4,9,36,1,5,3,3,3,1,1,3,3,5,3,3,1,NA,NA,0,1,0,0,0,0,0,0,0,1
45,44,4,6,24,1,5,1,1,3,1,4,4,5,4,3,2,3,NA,NA,1,1,0,0,0,0,0,0,0,0
60,33,4,6,24,3,5,1,1,2,1,4,4,4,3,2,2,3,NA,NA,0,1,0,0,0,0,0,0,0,0
49,20,4,9,36,2,2,2,2,2,3,3,3,2,3,3,3,2,NA,NA,0,1,1,1,0,0,0,0,0,0
52,38,4,2,8,2,2,2,4,1,5,4,4,1,4,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
32,48,4,13,52,1,3,3,4,2,2,4,3,2,5,3,4,2,NA,NA,0,1,0,1,0,0,0,0,1,0
51,45,4,6,24,1,3,1,5,1,3,5,3,1,4,3,5,1,NA,NA,0,1,0,0,0,0,0,0,0,0
61,34,4,6,24,1,5,2,1,3,1,2,2,5,3,1,2,3,NA,NA,0,0,0,0,0,0,0,0,0,0
62,27,4,2,8,1,2,4,4,2,2,4,3,2,4,3,4,2,NA,NA,1,0,0,1,0,0,0,0,1,0
36,40,4,13,52,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,1,0,1,1,0,0,0,0,0
45,44,4,5,20,1,5,1,3,2,1,2,4,3,5,4,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0
26,46,4,15,60,1,2,2,4,1,4,4,5,2,5,4,5,1,NA,NA,1,1,1,1,1,0,0,1,0,0
44,41,4,8,32,3,2,2,3,1,4,3,4,3,4,4,4,1,NA,NA,0,1,0,1,0,0,1,0,0,0
61,34,4,5,20,1,4,3,3,2,2,2,3,2,3,3,2,2,NA,NA,1,1,0,0,0,0,0,0,0,0
60,33,4,5,20,3,4,5,1,2,3,3,4,2,2,3,2,3,NA,NA,0,0,0,0,1,1,1,0,0,0
59,27,4,1,4,1,3,2,3,1,3,4,4,1,4,4,4,1,NA,NA,1,1,1,0,0,0,0,0,0,0
53,36,4,5,20,3,3,2,3,2,4,3,3,3,4,4,3,2,NA,NA,0,1,0,0,0,0,0,0,0,0
12,26,4,1,4,NA,5,5,3,5,1,NA,3,2,3,1,1,4,NA,NA,1,0,0,0,0,1,0,0,1,0
36,40,4,12,48,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0
32,48,4,12,48,1,4,1,5,1,3,4,4,1,5,3,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
54,45,4,5,20,1,5,1,2,1,1,2,1,2,5,5,3,1,NA,NA,0,1,0,0,0,1,0,0,0,1
62,27,4,1,4,1,4,5,4,4,2,3,2,3,2,2,3,2,NA,NA,1,0,0,0,0,0,0,0,0,0
52,38,4,1,4,1,3,2,3,2,2,3,4,3,4,4,3,1,NA,NA,1,1,0,1,0,1,0,0,0,0
51,45,4,5,20,1,5,1,1,2,1,4,3,4,4,3,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0
44,41,4,7,28,2,4,1,2,1,3,4,4,3,3,3,3,1,NA,NA,0,0,0,0,0,1,1,0,0,0
37,25,4,11,44,3,2,1,2,4,4,4,1,5,5,1,2,1,NA,NA,0,0,0,0,0,0,1,0,0,0
41,24,4,11,44,1,1,1,5,2,2,3,3,2,4,4,4,1,NA,NA,1,1,0,0,0,0,0,0,1,0
32,48,4,11,44,1,5,3,4,2,3,3,3,3,5,3,3,3,NA,NA,0,0,0,0,0,0,0,0,1,0
26,46,4,14,56,2,4,2,3,2,3,3,3,3,4,4,3,3,NA,NA,1,1,0,1,1,0,0,0,0,0
46,17,4,11,44,NA,3,3,2,3,3,NA,3,4,5,3,3,2,NA,NA,0,0,0,0,0,0,0,1,0,0
47,23,4,3,12,1,5,1,1,3,1,1,4,3,3,3,1,1,NA,NA,0,0,0,0,0,0,0,0,0,1
18,36,4,7,28,1,1,2,5,1,5,4,4,2,5,4,5,1,NA,NA,1,0,0,0,0,0,0,1,0,0
48,38,4,7,28,1,3,3,3,1,5,5,5,1,5,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
60,33,4,4,16,1,5,1,3,1,1,3,5,2,3,5,5,1,NA,NA,1,1,1,1,1,0,0,0,0,0
53,36,4,4,16,1,4,3,4,3,3,4,5,3,4,2,3,3,NA,NA,0,1,1,1,0,0,1,0,0,0
36,40,4,11,44,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,1,0,0,0,0,0,0,0,0
61,34,4,4,16,1,2,2,3,1,5,3,4,2,4,4,3,1,NA,NA,0,1,0,0,0,0,0,0,0,0
45,44,4,4,16,2,3,1,1,4,3,3,3,5,4,1,2,2,NA,NA,0,1,0,0,0,0,0,0,0,0
51,45,4,4,16,1,5,2,4,1,2,5,4,3,4,3,4,1,NA,NA,0,0,0,0,0,0,0,0,0,1
54,45,4,4,16,1,3,1,4,1,3,5,5,1,5,5,5,1,NA,NA,0,1,0,0,0,1,0,0,0,0
18,36,4,6,24,1,2,1,4,1,3,4,4,2,4,4,4,1,NA,NA,1,1,1,0,0,0,0,0,0,0
61,34,4,3,12,1,1,2,3,1,4,4,4,3,4,4,5,1,NA,NA,0,1,1,0,0,0,0,0,0,0
26,46,4,13,52,1,2,1,2,3,3,3,4,2,5,3,3,1,NA,NA,1,1,0,0,0,0,0,1,0,0
44,41,4,6,24,1,4,1,3,1,2,3,4,3,4,3,3,1,NA,NA,1,1,0,1,0,0,1,0,0,0
54,45,4,3,12,1,1,1,3,1,3,3,4,1,3,4,3,1,NA,NA,0,1,0,0,0,1,0,0,0,0
47,23,4,2,8,1,2,3,4,1,4,3,5,2,4,4,4,1,NA,NA,1,1,1,1,0,0,0,0,1,0
60,33,4,3,12,1,3,2,4,1,3,4,3,2,4,3,5,1,NA,NA,0,1,0,0,0,0,0,0,1,0
32,48,4,10,40,1,1,2,4,2,4,4,4,2,5,4,4,1,NA,NA,0,0,0,1,0,0,0,0,0,0
51,45,4,3,12,1,3,2,3,1,4,4,5,3,5,4,4,1,NA,NA,0,1,0,0,0,0,0,0,0,0
53,36,4,3,12,1,4,3,3,4,2,4,4,4,4,1,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0
45,44,4,3,12,1,1,5,4,1,4,4,3,2,4,4,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
36,40,4,10,40,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,0,0,0,0,0,0,0,0,0
36,40,4,9,36,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,1,1,1,1,0,0,0,0,0
61,34,4,2,8,2,4,2,3,1,2,3,4,2,3,3,3,1,NA,NA,1,1,1,1,0,0,0,0,0,0
54,45,4,2,8,1,1,1,3,1,3,4,5,1,4,5,5,1,NA,NA,0,0,1,0,0,1,0,0,0,0
47,23,4,1,4,NA,4,2,3,2,2,NA,4,2,3,3,3,3,NA,NA,1,1,1,0,0,0,0,0,0,0
60,33,4,2,8,1,2,2,3,1,2,4,4,2,5,3,5,1,NA,NA,0,1,1,1,0,0,0,0,0,0
45,44,4,2,8,2,2,1,4,1,4,4,4,1,3,4,5,1,NA,NA,0,0,1,0,0,0,0,0,0,0
53,36,4,2,8,1,2,2,4,1,5,5,3,2,4,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
32,48,4,9,36,NA,5,5,5,1,2,NA,3,4,5,2,3,3,NA,NA,1,0,0,1,0,0,0,0,1,0
18,36,4,5,20,1,1,1,5,1,5,4,4,1,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
26,46,4,12,48,1,2,3,4,1,4,3,4,3,4,5,5,2,NA,NA,1,1,1,1,1,0,1,1,0,0
51,45,4,2,8,1,3,2,5,1,5,5,5,1,5,5,5,1,NA,NA,0,1,1,1,0,0,1,0,0,0
48,38,4,5,20,3,5,1,3,1,1,2,4,1,4,5,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0
44,41,4,5,20,3,3,2,3,2,3,3,3,3,4,3,3,1,NA,NA,1,1,0,0,0,0,0,0,0,0
44,41,4,4,16,1,2,2,4,1,4,4,4,2,4,4,4,1,NA,NA,1,0,0,0,0,0,0,0,0,0
26,46,4,11,44,2,3,2,4,1,3,3,4,3,4,4,3,3,NA,NA,1,1,1,1,1,0,0,0,1,0
18,36,4,4,16,1,1,1,5,1,4,5,4,1,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0
45,44,4,1,4,1,3,5,4,1,3,5,3,2,3,3,4,1,NA,NA,0,0,1,0,0,0,0,0,0,0
51,45,4,1,4,1,4,3,5,1,3,5,5,2,5,4,5,1,NA,NA,0,0,0,0,0,0,0,0,1,0
48,38,4,4,16,NA,5,3,3,2,1,NA,3,2,3,3,3,4,NA,NA,1,1,1,0,0,0,0,0,0,0
49,20,4,4,16,1,3,3,3,2,2,2,3,2,3,3,3,2,NA,NA,1,1,1,1,1,0,0,0,0,0
60,33,4,1,4,NA,5,5,3,5,1,NA,1,3,4,1,1,5,NA,NA,1,0,1,1,0,0,0,0,0,0
54,45,4,1,4,1,1,1,3,2,4,4,5,1,5,5,4,1,NA,NA,0,0,1,0,0,1,0,0,1,0
36,40,4,8,32,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,1,1,1,0,0,0,0,0,0
32,48,4,8,32,1,5,1,3,1,3,4,4,1,4,3,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0
